search_engine_keyword,session_entry_url,search_engine_impressions,search_engine_clicks,search_engine_ctr,search_engine_average_position
corona athene reisadvies,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,30,7,0.23333333333333334,5.2
corona regels.duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,30,9,0.3,3.566666666666667
reisadvies sardinie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,30,7,0.23333333333333334,5.666666666666667
sg buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/organisatie/organogram,30,19,0.6333333333333333,2.1333333333333333
eu back to school,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact/in-gesprek-met-buitenlandse-zaken/eu-back-to-school,30,26,0.8666666666666667,1.0333333333333334
naar duitsland reizen corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,30,3,0.1,7.433333333333334
vrouw van jan waltmans,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2019/jan-waltmans,30,1,0.03333333333333333,7.633333333333334
moet je in duitsland reserveren voor een restaurant,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,30,14,0.4666666666666667,3.0
minister buitenlandse zaken 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020,30,2,0.06666666666666667,1.0
lockdown nederland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/martijn-de-haan,30,2,0.06666666666666667,2.1333333333333333
covid regels spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,30,6,0.2,6.4
rijksoverheid corona italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,30,23,0.7666666666666667,1.2
rijksoverheid reisadvies griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,30,5,0.16666666666666666,3.4
corona maatregelen in italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,30,15,0.5,2.7666666666666666
vakantie 2020 nederland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,30,1,0.03333333333333333,6.533333333333333
duitse ambassade corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,30,5,0.16666666666666666,3.5
reisadvies soanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,30,2,0.06666666666666667,6.9
besmettingen griekenland coronavirus,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,30,5,0.16666666666666666,7.799999999999999
reisadvies iran rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/onderwerpen,29,0,0.0,4.310344827586207
corona spanje update,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,29,3,0.10344827586206896,10.000000000000002
reisadvies iran rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/organisatie,29,0,0.0,4.310344827586207
waar op vakantie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,29,3,0.10344827586206896,4.172413793103448
reisadvies iran rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,29,0,0.0,4.310344827586207
nederland zweden corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,29,9,0.3103448275862069,4.0
corona in spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/boudewijn-en-eva-vink,29,1,0.034482758620689655,10.517241379310345
spanje dicht voor toeristen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,29,8,0.27586206896551724,4.206896551724138
duitsland corona app,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,29,14,0.4827586206896552,3.413793103448276
zomervakantie italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,29,5,0.1724137931034483,6.517241379310345
floris van slijpe,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2019/floris-van-slijpe,29,3,0.10344827586206896,5.068965517241379
vakantie spanje nieuws,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,29,6,0.20689655172413793,4.689655172413793
verenigde naties,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/eva-koffeman-jongerenvertegenwoordiger-biodiversiteit-en-voedsel,29,1,0.034482758620689655,6.724137931034483
het ministerie van buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,29,11,0.3793103448275862,1.0689655172413792
zweden oranje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,29,7,0.2413793103448276,3.3793103448275863
rome mondkapje verplicht,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,29,9,0.3103448275862069,1.0689655172413792
corona barcelona spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,29,7,0.2413793103448276,3.7241379310344827
reizen vanuit nederland naar italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,29,5,0.1724137931034483,6.103448275862069
buitenlandse zaken parijs,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,29,1,0.034482758620689655,7.586206896551724
kos oranje gebied,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,29,3,0.10344827586206896,3.1724137931034484
reisadvies corfu,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,29,3,0.10344827586206896,6.0
vakantie europa corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,29,1,0.034482758620689655,3.586206896551724
lloret de mar oranje zone,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,29,5,0.1724137931034483,2.7241379310344827
mondkapjes sardinie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,29,21,0.7241379310344828,1.2758620689655173
naar frankrijk corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,29,3,0.10344827586206896,7.206896551724138
nederlands paviljoen expo 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020,29,19,0.6551724137931034,2.0344827586206895
is spanje veilig,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,29,6,0.20689655172413793,5.137931034482759
griekenland corona cijfers,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,29,5,0.1724137931034483,9.517241379310345
grenzen spanje open,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,29,4,0.13793103448275862,5.103448275862069
mag je naar griekenland op vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,29,9,0.3103448275862069,3.8620689655172415
besmettingen spanje vandaag,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,29,1,0.034482758620689655,8.310344827586206
reisadvies voor nederland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,29,3,0.10344827586206896,3.8275862068965516
reisadvies corona europa,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,29,1,0.034482758620689655,5.862068965517241
the west wing buza,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/the-west-wing,29,12,0.41379310344827586,1.206896551724138
waar kan ik op vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,29,1,0.034482758620689655,5.448275862068965
welke kleur heeft griekenland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,29,5,0.1724137931034483,4.344827586206897
buitenlandse zaken noodnummer,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,29,10,0.3448275862068966,3.4482758620689653
reisadvies iran rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/documenten,29,0,0.0,4.310344827586207
nederland wereldwijd.nl site:www.rijksoverheid.nl,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/ambassadeursconferentie,29,1,0.034482758620689655,7.655172413793103
diplomatie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/podcast-diplomatie-raakt,29,2,0.06896551724137931,8.379310344827585
italië mondkapjes verplicht,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,29,10,0.3448275862068966,2.7586206896551726
rijksoverheid duitsland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,28,8,0.2857142857142857,1.7142857142857142
bericht van het ministerie van buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/documenten,28,11,0.39285714285714285,1.0
corona griekenland maatregelen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,28,5,0.17857142857142858,9.107142857142858
spanje corona oranje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,28,4,0.14285714285714285,7.321428571428571
situatie griekse eilanden corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,28,10,0.35714285714285715,4.607142857142857
corona spanje kaart vandaag,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,28,8,0.2857142857142857,2.7142857142857144
zijn de restaurants in duitsland open,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,28,2,0.07142857142857142,5.071428571428571
covid regels italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,28,9,0.32142857142857145,5.178571428571429
persvrijheid 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/world-press-freedom-conference-2020,28,1,0.03571428571428571,6.678571428571429
vliegen naar zweden corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,28,7,0.25,4.5
coronavirus spanje zomervakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,28,14,0.5,3.6785714285714284
mag je naar zweden reizen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,28,6,0.21428571428571427,5.071428571428571
nederland spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,28,9,0.32142857142857145,5.142857142857143
spanje grenzen open,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,28,4,0.14285714285714285,6.464285714285714
wat is expo,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020/vragen-en-antwoorden-over-de-dubai-expo-2020,28,5,0.17857142857142858,4.178571428571429
vakantie spanje corona 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,28,4,0.14285714285714285,4.178571428571429
website buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,28,3,0.10714285714285714,2.3214285714285716
regels in spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,28,12,0.42857142857142855,5.964285714285714
lockdown barcelona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,28,8,0.2857142857142857,4.571428571428571
corona spanje reizen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,28,5,0.17857142857142858,5.178571428571429
reisadvies.zweden,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,28,8,0.2857142857142857,6.464285714285714
op vakantie italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,28,6,0.21428571428571427,7.678571428571429
duitsland mondkapjes corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,28,9,0.32142857142857145,4.142857142857143
frankrijk coronavirus,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,28,3,0.10714285714285714,14.464285714285714
spanje zomervakantie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,28,12,0.42857142857142855,2.2142857142857144
toerisme griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,28,13,0.4642857142857143,3.7857142857142856
corona maatregelen madrid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,28,11,0.39285714285714285,2.8214285714285716
vakantie naar griekenland veilig,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,28,5,0.17857142857142858,3.9285714285714284
situatie spanje vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,28,11,0.39285714285714285,3.1785714285714284
mag je op vakantie naar spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,28,10,0.35714285714285715,3.9285714285714284
kan ik nog naar duitsland op vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,28,1,0.03571428571428571,7.0
corona reisadvies europa,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,28,1,0.03571428571428571,8.464285714285715
is spanje risicogebied,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,28,1,0.03571428571428571,3.107142857142857
griekenland en corona maatregelen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,28,10,0.35714285714285715,4.107142857142857
corona in spanje laatste nieuws,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,28,6,0.21428571428571427,3.75
italie corona mondkapje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,28,13,0.4642857142857143,1.75
